M,Q,T_outer,T_cosmo,S_outer,S_cosmo,Delta_total
0.11165014334229631,0.06944667925346536,0.3310363946555465,0.07868799416051755,0.1284496886841039,8.134442049373018,1.1618862227122584
0.10989713757385103,0.07142357625194218,0.33605318530172584,0.0789472480172356,0.1210992011368707,8.15778043619305,1.145898323439459
0.10786839237501225,0.07311630891984272,0.341867213877406,0.07924071135141758,0.11324516411308172,8.184389262591619,1.127143534064679
0.10560946898923075,0.07448686213076104,0.3483335331248593,0.07956103075007964,0.1051272949635697,8.21362739191252,1.1060232738932907
0.10317109796580132,0.07550445621431733,0.3552887124548147,0.07990037441624656,0.09698709654080097,8.244801343807616,1.0829895204209627
0.10060803986109415,0.07614623820119758,0.36256647374492695,0.0802506633733291,0.0890586747883375,8.277184085592252,1.058535200388791
0.09797785543451555,0.07639779505157634,0.3700276169992032,0.08060378899368244,0.08156087564083177,8.31003353661684,1.0331835485117065
0.0953396129579453,0.0762534773409185,0.3776055757186653,0.08095180987396249,0.07469075034522887,8.342610229126944,1.0074769812972075
0.09275256166969384,0.0757165261338749,0.3853586494823642,0.08128712377432157,0.06861784946099586,8.374193710298572,0.9819664010098119
0.09027480116434367,0.07479900019695762,0.3935001981680387,0.08160261279816293,0.06347843434968138,8.404097407018314,0.9572021194013836
0.08796197660111023,0.07352150518464128,0.40235761960679967,0.0818917620249206,0.059368899067884943,8.431681796174884,0.9337272655266116
0.08586602903352984,0.07191273088078665,0.4122200268050786,0.08214875333126946,0.05633917280242501,8.456365822165907,0.9120729658010482
0.08403402892537551,0.07000880688794671,0.4231062627607861,0.08236853713775032,0.054389370071689744,8.477636577510662,0.8927520131870281
0.08250711904951848,0.06785249123438405,0.43458657358826364,0.0825468853436408,0.053474106662707806,8.495057312410665,0.8762465416960055
0.08131959050994812,0.06549221012093698,0.44580243153018323,0.08268042883777538,0.05351594507145538,8.508273867220135,0.8629881484777897
0.08049811263750356,0.06298097037294934,0.4556930359508024,0.08276668278104733,0.05442385292616764,8.517019631445342,0.8533344763978707
0.0800611340541987,0.06037516902124926,0.46328846309837773,0.08280406242780801,0.056109776122665524,8.5211191277418,0.8475490569049136
0.08001846835694462,0.05773332674642154,0.4679190828819794,0.08279189165774033,0.05849873125338923,8.520490302961226,0.8457889265547642
0.08037107372531987,0.055114773630484795,0.469287309851882,0.0827304056835192,0.06153195156852845,8.515145583861598,0.8481004253392523
0.08111103140292282,0.052578316731157405,0.4674326327395991,0.0826207486274285,0.06516504807794161,8.50519172554752,0.8544211871439167
0.0822217235355686,0.05018091940212163,0.46264566586712524,0.08246496585858679,0.06936342634845316,8.490828448730452,0.8645860856904743
0.08367820637246814,0.047976422018905646,0.4553737159335709,0.08226599018427187,0.07409652554874906,8.472345830056327,0.8783356051643043
0.08544777044909539,0.04601433284012211,0.4461396143469252,0.08202762022800161,0.0793317614004816,8.450120380666293,0.8953258187026041
0.08749067517124308,0.044338716158713216,0.43548083766569184,0.08175448864359552,0.08502865684115506,8.424609724671908,0.9151395792563157
0.08976104130309304,0.04298720271292818,0.42390843140344414,0.08145201725872692,0.0911334939010373,8.396345774508,0.9372986923603435
0.09220788131594287,0.041990144581069214,0.41188239089938394,0.08112635587662304,0.09757480280184916,8.365926297712514,0.9612768602550155
0.09477624445817806,0.04136993353924809,0.3997995637429,0.08078430136662414,0.10426002726015447,8.33400478340612,0.9865131501031037
0.0974084508306864,0.04114049819036843,0.38799045190178966,0.08043319392806439,0.11107371259715297,8.301278550444911,1.0124256977273163
0.1000453867530416,0.041306991157732814,0.37672188523309214,0.08008078810151094,0.11787752782915964,8.268475096246242,1.0384253366939777
0.1026278323293241,0.04186567336823177,0.36620317323980794,0.0797350972941076,0.1245123455207217,8.236336767691276,1.0639288475573814
0.10509779139931293,0.04280399802386488,0.35659393649589705,0.07940421230976717,0.13080246718162855,8.205603943008422,1.08837155057933
0.10739979400721195,0.04410089237577455,0.34801234160112837,0.07909609659292155,0.1365619088667674,8.176997042370486,1.1112190095321264
